word,definition
آلي,"آليّ [مفرد]: ; 1- اسم منسوب إلى آلة. ; 2- ما يصدر تلقائيًّا عن الجسم، بدون توجيه شعوريّ أو استجابة لمؤثّر خارجيّ ""حركة آليَّة"" ; حَرَكة آليَّة: تلقائيّة غير موجّهة أو مقصودة. ; 3- مصنوع بواسطة آلة ""خُبْز آليّ"". ; 4- ما يُدار بمحرّك، ذاتيّ الحركة ""محراث/ منشار آليّ"" ; إنسان آليّ: جهاز يشبه الإنسان ويكون مبرمجًا على القيام بأعمال معقّدة كنزع الألغام ونحوها."
آلية,"آليَّة [مفرد]: ; 1- اسم مؤنَّث منسوب إلى آلة: ""حركة آليَّة- الهندسة الآليَّة"". ; 2- مصدر صناعيّ من آلة: فن اختراع الآلات واستعمالها. ; 3- مصنوعة بواسطة الآلة ""حياكة آليَّة"". ; 4- وسيلة، إمكانيّة ""يجب الالتزام بآليّات فضّ النِّزاع"". ; • قوّة آليَّة: وحدة في الجيش مُجهَّزة بعربات نقل لاستعمال الآلات الحربيَّة."
آمر,"آمرَ يؤامر، مؤامرةً، فهو مؤامِر، والمفعول مؤامَر ; • آمَر فلانًا في السَّفر ونحوه: ; 1- شاوره فيه وأخذ رأيَه. ; 2- كثّر ""{وَإِذَا أَرَدْنَا أَنْ نُهْلِكَ قَرْيَةً آمَرْنَا مُتْرَفِيهَا} [ق]""."
آمر,آمِر [مفرد]: ; 1- اسم فاعل من أمَرَ ; الآمر النَّاهي: من له سُلْطة غير محدودة. ; 2- من بيده أمر الناس يطلب منهم فعل كذا أو كذا. ; 3- سيِّد مطلق بيده الحلّ والربط.
آمن,"آمنَ/ آمنَ بـ/ آمنَ لـ يُؤمن، إيمانًا، فهو مُؤمِن، والمفعول مُؤمَن ; • آمن الشَّخصُ: اعتقد وصدّق ""يؤمن بالنصر إيمانًا لا يتزعزع- لاَ يُؤْمِنُ أَحَدُكُمْ حَتَّى يُحِبَّ لأَخِيهِ مَا يُحِبُّ لِنَفْسِهِ [حديث]: يَتَمَنّى- لاَ يُلْدَغُ الْمُؤْمِنُ مِنْ جُحْرٍ مَرَّتَيْنِ [حديث]- {قَالُوا أَنُؤْمِنُ كَمَا ءَامَنَ السُّفَهَاءُ}"". ; • آمن فلانًا: دفع عنه الخوفَ وأعطاه أمانًا ""{أَطْعَمَهُمْ مِنْ جُوعٍ وَءَامَنَهُمْ مِنْ خَوْفٍ}"". ; • آمن بالله/ آمن لله: أسلم له وانقاد وأذعن ""{كُلٌّ ءَامَنَ بِاللهِ وَمَلاَئِكَتِهِ وَكُتُبِهِ وَرُسُلِهِ}""."
آمين,"آمِين [كلمة وظيفيَّة]: اسم فعل أمر، ومعناه: اللّهمَّ استجبْ، أو ليكن كذلك، وهو لفظ يقال عقب الدُّعاء، ويقال أيضًا في الصَّلاة عقب الانتهاء من قراءة الفاتحة (انظر: أ م ن - آمِين) ""دعا الخطيب فقال الحاضرون: آمينْ- اللَّهمَّ آمينْ: اللَّهمَّ استجب دعاءنا- *ويرحم الله عبدًا قال آمينا*""."
آمين,"آمِين [كلمة وظيفيَّة]: اسم فعل أمر، ومعناه: اللّهمَّ استجبْ أو ليكن كذلك، وهو لفظ يقال عقب الدُّعاء، ويقال أيضًا في الصلاة عقب الانتهاء من قراءة الفاتحة (انظر: أ ا م ي ن - آمِين) ""دعا الخطيب فقال الحاضرون: آمِين- اللهمَّ آمين: اللهم استجب دُعانا- *ويرحم الله عبدًا قال آمينا*""."
آن,"آن [مفرد]: وقت، حين ""جاءوا في آن واحد- يستحيل على المرء أن يُوجد في مكانين معًا في آن واحد [مثل أجنبيّ]: "" ; في آنٍ واحد: في الوقت نفسه- مِنْ آنٍ إلى آنٍ/ مِنْ آنٍ إلى آخر/ ما بين آنٍ وآخر: من وقت إلى آخر. ; • الآن: ظرف للوقت الحاضر مبنيّ على الفتح ""{قَالُوا الآنَ جِئْتَ بِالْحَقِّ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ}"" ; إلى الآن/ حتى الآن: إلى أو حتى هذا الوقت- مِن الآن فصاعدًا: ابتداء من اليوم إلى ما بعده في المستقبل. ; • آنئذٍ: في ذلك الوقت. ; • آنذاك: آنئذٍ؛ في ذلك الوقت."
آن,"آنَ يَئين، إِنْ، أَيْنًا، فهو آين ; • آن الأذانُ: حان ""ألم يئِنْ لك أن تقوم بواجبك نحو وطنك- أما آن لنا أن نكون أسيادَ أنفسِنا؟!""."
آناء,"آناء [جمع]: مف أَنْي وإِنْي: ساعاتٌ من الليل، عكسُها أطرافُ النَّهار ""{وَمِنْ ءَانَاءِ اللَّيْلِ فَسَبِّحْ وَأَطْرَافَ النَّهَارِ لَعَلَّكَ تَرْضَى}""."
آنس,"آنسَ1/ آنسَ في يُؤنس، إيناسًا، فهو مؤنِس، والمفعول مؤنَس ; • آنس الشَّخصَ: لاطفه، طمأنه وأزال وحشته أو خوفه. ; • آنس فلانًا ونحوَه: أبصره، رآه وشاهده ""{إِنِّي ءَانَسْتُ نَارًا}"". ; • آنس منه الأمرَ: علمه، وجده، لاحظه ""{فَإِنْ ءَانَسْتُمْ مِنْهُمْ رُشْدًا فَادْفَعُوا إِلَيْهِمْ أَمْوَالَهُمْ}: لمَستم فيهم عقلاً وحكمة"". ; • آنس في عمله إخلاصًا: أحسّ به، رأى منه ""آنست فيه الكفاءة""."
آنس,"آنسَ2 يؤانس، مؤانسةً، فهو مؤانِس، والمفعول مؤانَس ; • آنَس صديقَه: أزال وحشتَه وأدخل إليه الطُّمأنينةَ والأنسَ ""آنسه في وحدته""."
آنسة,آنِسة [مفرد]: ج آنسات وأوانسُ: ; 1- صيغة المؤنَّث لفاعل أنَسَ إلى/ أنَسَ بـ. ; 2- فتاة طيِّبة النفس محبوب قربها وحديثها. ; 3- لقب احترام يستعمل في مخاطبة الفتاة غير المتزوِّجة.
آنسون,آنسُون [جمع]: (نت) أنيسون، يانسون؛ نبات حوليّ من فصيلة الخيميّات، زهره صغير أبيض، وثمره حبّ جافّ طيّب الرائحة، يحتوي على زيت عطريّ طيّار، ويُستعمل في أغراض طبِّيَّة، ويُتَّخذ منه شراب ساخن.
آنف,"آنِف [مفرد]: مؤ آنِفة: ; 1- اسم فاعل من أنِفَ/ أنِفَ من. ; 2- ماضٍ قريب ""ذكرنا آنِفًا- {مَاذَا قَالَ ءَانِفًا}"" ; الآنف الذِّكر: المذكور قبل، السّابق الذكر- فعل كذا آنفًا: قريبًا، أوّل هذه السّاعة، أوّل وقتٍ كنّا فيه- لم يَعُدْ كما كان آنفًا: لم يَعُد كما عرفناه، تغيَّر."
آنق,"آنقَ يؤنق، إيناقًا، فهو مؤنِق وأنيق، والمفعول مؤنَق ; • آنقه منظرُ الحديقة: أعجبه، خلبَه ""روضةٌ أنيقة"". ; • آنَق البستانَ: جعله أنيقًا متَّسقًا يعجب الناظرين."
آنك,"آنُك [جمع]: رصاص أسود، أو أبيض ""مَنْ جَلَس إِلى قَيْنَةٍ ليَسْمَع مِنْها صُبَّ في أُذُنِه الآنُك يومَ القِيامَة [حديث]""."
آنية,"آنية [مفرد]: صيغة المؤنَّث لفاعل أنَى: بالغةٌ نهايتَها في شدَّةِ الحرِّ ""{تُسْقَى مِنْ عَيْنٍ ءَانِيَةٍ}""."
آني,"آنيّ [مفرد]: ; 1- اسم منسوب إلى آن: في الوقت الحاضر ""اللِّقاء آنيّ"". ; 2- فوريّ ""الدَّفع/ عقابٌ آنيّ""."
آه,آهْ/ آهِ/ آهٍ [كلمة وظيفيَّة]: (انظر: أ و هـ - آهْ/ آهِ/ آهٍ).
آه,"آهْ/ آهِ/ آهٍ [كلمة وظيفيَّة]: اسم فعل مضارع بمعنى أتألَّم أو أتوجَّع، يُستعمل مبنيًّا على السكون أو على الكسر أو بالتنوين ""آهْ من الزمان- آهٍ من دعاة الفرقة- آهِ من العذاب""."
آهة,"آهة [مفرد]: ج آهات: آه، كلمة توجّع أو شكاية ""أطلق آهةً عميقة"" ; أنَّات وآهات. ; • الآهة: (طب) مرض الحصبة ""أصيب بالآهة""."
آهل,"آهِل [مفرد]: ; 1- اسم فاعل من أهَلَ. ; 2- معمور بالسُّكان ""مكان آهل- مدينة آهلة"". ; 3- حيوانٌ أليف."
آوى,"آوى يُئوِي، آوِ، إيواءً، فهو مُئوٍ، والمفعول مُئوًى ; • آوى اللاَّجئَ: أوَاه، أنزله عنده وشمِله رعايته ""{أَلَمْ يَجِدْكَ يَتِيمًا فَآوَى}"". ; • آوى فلانًا إليه: ضمّه إليه، أسكنه وأنزله مطمئنًّا عنده ""{وَلَمَّا دَخَلُوا عَلَى يُوسُفَ ءَاوَى إِلَيْهِ أَخَاهُ}- {وَتُؤْوِي إِلَيْكَ مَنْ تَشَاءُُ}""."
آوى,آوى [مفرد] ; • ابن آوى: (حن) حيوان من فصيلة الكلبيّات ورتبة اللّواحم يعيش في البلدان الحارَّة، وهو أصغر حجمًا من الذِّئب.
آي,"آيْ [كلمة وظيفيَّة]: ; 1- حرف نداء للبعيد ""آيْ محمد"". ; 2- اسم فعل مضارع، بمعنى أتوجّع أو أندم ""آيْ لقد فات الأوان""."
آية,"آيَة [مفرد]: ج آيات وآي: ; 1- علامة أو أمارة ""{سَنُرِيهِمْ ءَايَاتِنَا فِي الآفَاقِ وَفِي أَنْفُسِهِمْ}"" ; آية الله: لقب يطلق على أكابر رجال الدين في إيران. ; 2- عبرة، عِظة ""{فَالْيَوْمَ نُنَجِّيكَ بِبَدَنِكَ لِتَكُونَ لِمَنْ خَلْفَكَ ءَايَةً}- {وَلِنَجْعَلَهُ ءَايَةً لِلنَّاسِ}"". ; 3- معجزة ""{وَجَعَلْنَا ابْنَ مَرْيَمَ وَأُمَّهُ ءَايَةً}"". ; 4- عمل إبداعيّ متميِّز ""هذه اللوحة آية في الجمال"" ; فلانٌ آية في الجمال: كامل الخَلْق والخُلق. ; • آية من القرآن: جملة أو جمل، وحدة قرآنية منفصلة عمّا قبلها وبعدها بعلامة ""{وَإِذَا بَدَّلْنَا ءَايَةً مَكَانَ ءَايَةٍ وَاللهُ أَعْلَمُ بِمَا يُنَزِّلُ قَالُوا إِنَّمَا أَنْتَ مُفْتَرٍ}""."
آيس,"آيسَ يُؤيس، إيآسًا، فهو مؤيِس، والمفعول مؤيَس ; • آيس فلانًا من النَّجاح: جعله ييئس ويقنَط وينقطع رجاؤُه ""آيسنى عنادُه من نصحِه وإِرشاده""."
أ,أ1 [كلمة وظيفيَّة]: الحرف الأوّل من حروف الهجاء، وهو صوتٌ حنجريّ، لا مجهور ولا مهموس، ساكن انفجاريّ (شديد)، مُرقَّق.
أ,"أ2 [كلمة وظيفيَّة]: ; 1- حرف نداء للقريب حقيقة، أو القريب في الذِّهن ""أبُنَيَّ لا تخشَ كلمة الحقّ- {أَمَنْ هُوَ قَانِتٌ ءَانَاءَ اللَّيْلِ} [ق]"". ; 2- حرف استفهام يُستفهم به عن وقوع الشيء أو عدم وقوعه، ويُجاب عنه بنعم أو لا، ويُستفهم به في النفي ويكون الجواب للنفي بنعم وللإثبات ببلى ""أسافر أخوك؟ نعم سافر أخي- أسافر أخوك؟ لا لم يسافر أخي- ألم يسافر أخوك؟ بلى سافر- ألم يسافر أخوك؟ نعم لم يسافر- {أَيَحْسَبُ الإِنْسَانُ أَنْ يُتْرَكَ سُدًى}"". ; 3- حرف استفهام يُراد به تعيين القائم بالفعل، ويجاب عنه بالتعيين ""أمحمَّد حاضر أم عليّ؟ مُحمَّد- {وَإِنْ أَدْرِي أَقَرِيبٌ أَمْ بَعِيدٌ مَا تُوعَدُونَ}"". ; 4- حرف استفهام للتسوية، يأتي بعد سواء أو سيَّان ""سواءٌ عليَّ أسافرت أم لم تسافر- {إِنَّ الَّذِينَ كَفَرُوا سَوَاءٌ عَلَيْهِمْ ءَأَنْذَرْتَهُمْ أَمْ لَمْ تُنْذِرْهُمْ لاَ يُؤْمِنُونَ}"". ; 5- حرف يكون في أوّل الفعل المضارع للدلالة على المتكلم، أحد أحرف المضارعة ""أقرأُ"". ; 6- أحد أحرف الزيادة ""أكرمَ"". ; 7- حرف يزاد في أوّل الفعل الثلاثيّ المجرّد الماضي لإفادة التعدية؛ فإن كان لازمًا تعدّى لمفعول واحد، وإن كان متعدِّيًا لمفعول واحد تعدّى لاثنين، وإن كان متعدِّيا لاثنين تعدّى إلى ثلاثة مفاعيل ""أجلستُ خالدًا- أفهمتُ التلميذَ الدرسَ- أعلمتُ محمدًا الخبرَ صحيحًا- {ثُمَّ أَمَاتَهُ فَأَقْبَرَهُ}"". ; 8- حرف استفهام خرج عن معناه الحقيقيّ يفيد التعجّب ""{أَلَمْ تَرَ إِلَى رَبِّكَ كَيْفَ مَدَّ الظِّلَّ}"". ; 9- حرف استفهام خرج عن معناه الحقيقيّ يفيد التهكّم ""{أَصَلاَتُكَ تَأْمُرُكَ أَنْ نَتْرُكَ مَا يَعْبُدُ ءَابَاؤُنَا}"". ; 10- حرف استفهام خرج عن معناه الحقيقيّ يفيد الاستبطاء ""{أَلَمْ يَأْنِ لِلَّذِينَ ءَامَنُوا أَنْ تَخْشَعَ قُلُوبُهُمْ لِذِكْرِ اللهِ}"". ; 11- حرف استفهام خرج عن معناه الحقيقيّ يفيد التوبيخ ""{أَتَعْبُدُونَ مَا تَنْحِتُونَ}"". ; 12- حرف استفهام خرج عن معناه الحقيقيّ يفيد التقرير ويليه الشّيء المطلوب الإقرار به ""أكسرت الكرسيّ؟: إذا كان المراد أن يُقِرَّ بالكسر- أأنت كسرت الكرسيّ؟: إذا كان المراد أن يُقِرَّ بأنَّهُ هو الذي كسره- {ءَأَنْتَ فَعَلْتَ هَذَا بِآلِهَتِنَا يَاإِبْرَاهِيمُ}"". ; 13- حرف استفهام خرج عن معناه الحقيقيّ يفيد الإنكار، أي أنّ ما بعده غير واقع، وأنت تنكر على المخاطب ""{أَفَأَصْفَاكُمْ رَبُّكُمْ بِالْبَنِينَ وَاتَّخَذَ مِنَ الْمَلاَئِكَةِ إِنَاثًا}"". ; 14- حرف استفهام يُعَدُّ شرطا في اكتفاء المشتقّ بمرفوعه السادّ مسدّ الخبر ""أمسافر محمد؟- أمحمودة سيرته؟- أَحَسَنٌ فِعْلُهُ؟""."
